respondent,period,demand,lag_1h,lag_24h,lag_168h,hour_of_day,day_of_week,is_weekend
PJM,2026-06-26 03:00:00,105516.0,111530.0,99935.0,105646.0,3.0,5.0,0
PJM,2026-06-26 04:00:00,99953.0,105516.0,93140.0,100379.0,4.0,5.0,0
PJM,2026-06-26 05:00:00,95641.0,99953.0,88854.0,95593.0,5.0,5.0,0
PJM,2026-06-26 06:00:00,92657.0,95641.0,85888.0,92080.0,6.0,5.0,0
PJM,2026-06-26 07:00:00,90177.0,92657.0,83049.0,89277.0,7.0,5.0,0
PJM,2026-06-26 08:00:00,87914.0,90177.0,81397.0,87089.0,8.0,5.0,0
PJM,2026-06-26 09:00:00,87405.0,87914.0,81402.0,86226.0,9.0,5.0,0
PJM,2026-06-26 10:00:00,88922.0,87405.0,83245.0,87417.0,10.0,5.0,0
PJM,2026-06-26 11:00:00,91623.0,88922.0,86512.0,89012.0,11.0,5.0,0
PJM,2026-06-26 12:00:00,95823.0,91623.0,90867.0,91359.0,12.0,5.0,0
PJM,2026-06-26 13:00:00,99633.0,95823.0,94116.0,93955.0,13.0,5.0,0
PJM,2026-06-26 14:00:00,102973.0,99633.0,96147.0,96294.0,14.0,5.0,0
PJM,2026-06-26 15:00:00,105819.0,102973.0,99036.0,98271.0,15.0,5.0,0
PJM,2026-06-26 16:00:00,107621.0,105819.0,102829.0,100641.0,16.0,5.0,0
PJM,2026-06-26 17:00:00,110741.0,107621.0,106879.0,102196.0,17.0,5.0,0
PJM,2026-06-26 18:00:00,114046.0,110741.0,111635.0,104453.0,18.0,5.0,0
PJM,2026-06-26 19:00:00,116188.0,114046.0,115006.0,106615.0,19.0,5.0,0
PJM,2026-06-26 20:00:00,118236.0,116188.0,117668.0,108901.0,20.0,5.0,0
PJM,2026-06-26 21:00:00,118917.0,118236.0,120394.0,111177.0,21.0,5.0,0
PJM,2026-06-26 22:00:00,117981.0,118917.0,121815.0,112914.0,22.0,5.0,0
PJM,2026-06-26 23:00:00,115351.0,117981.0,121248.0,113042.0,23.0,5.0,0
PJM,2026-06-27 00:00:00,112763.0,115351.0,118572.0,110557.0,0.0,6.0,1
PJM,2026-06-27 01:00:00,110526.0,112763.0,114802.0,105955.0,1.0,6.0,1
PJM,2026-06-27 02:00:00,108355.0,110526.0,111530.0,102290.0,2.0,6.0,1
PJM,2026-06-27 03:00:00,103834.0,108355.0,105516.0,96881.0,3.0,6.0,1
PJM,2026-06-27 04:00:00,98888.0,103834.0,99953.0,91428.0,4.0,6.0,1
PJM,2026-06-27 05:00:00,95177.0,98888.0,95641.0,86588.0,5.0,6.0,1
PJM,2026-06-27 06:00:00,92496.0,95177.0,92657.0,82729.0,6.0,6.0,1
PJM,2026-06-27 07:00:00,89613.0,92496.0,90177.0,80541.0,7.0,6.0,1
PJM,2026-06-27 08:00:00,87471.0,89613.0,87914.0,79211.0,8.0,6.0,1
PJM,2026-06-27 09:00:00,86278.0,87471.0,87405.0,78391.0,9.0,6.0,1
PJM,2026-06-27 10:00:00,86221.0,86278.0,88922.0,78123.0,10.0,6.0,1
PJM,2026-06-27 11:00:00,86743.0,86221.0,91623.0,78072.0,11.0,6.0,1
PJM,2026-06-27 12:00:00,88951.0,86743.0,95823.0,79969.0,12.0,6.0,1
PJM,2026-06-27 13:00:00,92251.0,88951.0,99633.0,82855.0,13.0,6.0,1
PJM,2026-06-27 14:00:00,95596.0,92251.0,102973.0,86045.0,14.0,6.0,1
PJM,2026-06-27 15:00:00,97159.0,95596.0,105819.0,87366.0,15.0,6.0,1
PJM,2026-06-27 16:00:00,99867.0,97159.0,107621.0,90183.0,16.0,6.0,1
PJM,2026-06-27 17:00:00,102056.0,99867.0,110741.0,93330.0,17.0,6.0,1
PJM,2026-06-27 18:00:00,103717.0,102056.0,114046.0,96288.0,18.0,6.0,1
PJM,2026-06-27 19:00:00,104621.0,103717.0,116188.0,99410.0,19.0,6.0,1
PJM,2026-06-27 20:00:00,105606.0,104621.0,118236.0,103030.0,20.0,6.0,1
PJM,2026-06-27 21:00:00,106323.0,105606.0,118917.0,106445.0,21.0,6.0,1
PJM,2026-06-27 22:00:00,106927.0,106323.0,117981.0,108721.0,22.0,6.0,1
PJM,2026-06-27 23:00:00,106310.0,106927.0,115351.0,108897.0,23.0,6.0,1
PJM,2026-06-28 00:00:00,104497.0,106310.0,112763.0,107096.0,0.0,0.0,1
PJM,2026-06-28 01:00:00,103272.0,104497.0,110526.0,103517.0,1.0,0.0,1
PJM,2026-06-28 02:00:00,101937.0,103272.0,108355.0,100417.0,2.0,0.0,1
PJM,2026-06-28 03:00:00,98306.0,101937.0,103834.0,95606.0,3.0,0.0,1
PJM,2026-06-28 04:00:00,94840.0,98306.0,98888.0,90218.0,4.0,0.0,1
PJM,2026-06-28 05:00:00,90676.0,94840.0,95177.0,85923.0,5.0,0.0,1
PJM,2026-06-28 06:00:00,87261.0,90676.0,92496.0,82704.0,6.0,0.0,1
PJM,2026-06-28 07:00:00,85974.0,87261.0,89613.0,80331.0,7.0,0.0,1
PJM,2026-06-28 08:00:00,84463.0,85974.0,87471.0,78842.0,8.0,0.0,1
PJM,2026-06-28 09:00:00,83556.0,84463.0,86278.0,77945.0,9.0,0.0,1
PJM,2026-06-28 10:00:00,83309.0,83556.0,86221.0,77549.0,10.0,0.0,1
PJM,2026-06-28 11:00:00,82976.0,83309.0,86743.0,77031.0,11.0,0.0,1
PJM,2026-06-28 12:00:00,84720.0,82976.0,88951.0,78641.0,12.0,0.0,1
PJM,2026-06-28 13:00:00,87840.0,84720.0,92251.0,81451.0,13.0,0.0,1
PJM,2026-06-28 14:00:00,90884.0,87840.0,95596.0,85550.0,14.0,0.0,1
PJM,2026-06-28 15:00:00,94707.0,90884.0,97159.0,89385.0,15.0,0.0,1
PJM,2026-06-28 16:00:00,98999.0,94707.0,99867.0,92523.0,16.0,0.0,1
PJM,2026-06-28 17:00:00,103629.0,98999.0,102056.0,96196.0,17.0,0.0,1
PJM,2026-06-28 18:00:00,107431.0,103629.0,103717.0,99683.0,18.0,0.0,1
PJM,2026-06-28 19:00:00,110330.0,107431.0,104621.0,102535.0,19.0,0.0,1
PJM,2026-06-28 20:00:00,113143.0,110330.0,105606.0,105292.0,20.0,0.0,1
PJM,2026-06-28 21:00:00,116009.0,113143.0,106323.0,107889.0,21.0,0.0,1
PJM,2026-06-28 22:00:00,118272.0,116009.0,106927.0,109720.0,22.0,0.0,1
PJM,2026-06-28 23:00:00,118371.0,118272.0,106310.0,109613.0,23.0,0.0,1
PJM,2026-06-29 00:00:00,117156.0,118371.0,104497.0,108215.0,0.0,1.0,0
PJM,2026-06-29 01:00:00,114643.0,117156.0,103272.0,105119.0,1.0,1.0,0
PJM,2026-06-29 02:00:00,111975.0,114643.0,101937.0,102807.0,2.0,1.0,0
PJM,2026-06-29 03:00:00,106647.0,111975.0,98306.0,97784.0,3.0,1.0,0
PJM,2026-06-29 04:00:00,101539.0,106647.0,94840.0,92369.0,4.0,1.0,0
PJM,2026-06-29 05:00:00,97411.0,101539.0,90676.0,88929.0,5.0,1.0,0
PJM,2026-06-29 06:00:00,94198.0,97411.0,87261.0,85820.0,6.0,1.0,0
PJM,2026-06-29 07:00:00,91385.0,94198.0,85974.0,83535.0,7.0,1.0,0
PJM,2026-06-29 08:00:00,89795.0,91385.0,84463.0,82434.0,8.0,1.0,0
PJM,2026-06-29 09:00:00,89891.0,89795.0,83556.0,82909.0,9.0,1.0,0
PJM,2026-06-29 10:00:00,92324.0,89891.0,83309.0,85421.0,10.0,1.0,0
PJM,2026-06-29 11:00:00,96031.0,92324.0,82976.0,88785.0,11.0,1.0,0
PJM,2026-06-29 12:00:00,99961.0,96031.0,84720.0,93449.0,12.0,1.0,0
PJM,2026-06-29 13:00:00,104051.0,99961.0,87840.0,97434.0,13.0,1.0,0
PJM,2026-06-29 14:00:00,109437.0,104051.0,90884.0,100395.0,14.0,1.0,0
PJM,2026-06-29 15:00:00,115277.0,109437.0,94707.0,103723.0,15.0,1.0,0
PJM,2026-06-29 16:00:00,121662.0,115277.0,98999.0,107713.0,16.0,1.0,0
PJM,2026-06-29 17:00:00,127827.0,121662.0,103629.0,111770.0,17.0,1.0,0
PJM,2026-06-29 18:00:00,132938.0,127827.0,107431.0,114849.0,18.0,1.0,0
PJM,2026-06-29 19:00:00,136511.0,132938.0,110330.0,116508.0,19.0,1.0,0
PJM,2026-06-29 20:00:00,139782.0,136511.0,113143.0,117601.0,20.0,1.0,0
PJM,2026-06-29 21:00:00,142785.0,139782.0,116009.0,118139.0,21.0,1.0,0
PJM,2026-06-29 22:00:00,144583.0,142785.0,118272.0,117942.0,22.0,1.0,0
PJM,2026-06-29 23:00:00,144234.0,144583.0,118371.0,115533.0,23.0,1.0,0
PJM,2026-06-30 00:00:00,141791.0,144234.0,117156.0,112425.0,0.0,2.0,0
PJM,2026-06-30 01:00:00,137039.0,141791.0,114643.0,109543.0,1.0,2.0,0
PJM,2026-06-30 02:00:00,131959.0,137039.0,111975.0,106666.0,2.0,2.0,0
PJM,2026-06-30 03:00:00,123983.0,131959.0,106647.0,101253.0,3.0,2.0,0
PJM,2026-06-30 04:00:00,116681.0,123983.0,101539.0,95997.0,4.0,2.0,0
PJM,2026-06-30 05:00:00,110861.0,116681.0,97411.0,91939.0,5.0,2.0,0
PJM,2026-06-30 06:00:00,106087.0,110861.0,94198.0,89138.0,6.0,2.0,0
PJM,2026-06-30 07:00:00,101750.0,106087.0,91385.0,86588.0,7.0,2.0,0
PJM,2026-06-30 08:00:00,98902.0,101750.0,89795.0,85061.0,8.0,2.0,0
PJM,2026-06-30 09:00:00,98070.0,98902.0,89891.0,85381.0,9.0,2.0,0
PJM,2026-06-30 10:00:00,99472.0,98070.0,92324.0,87307.0,10.0,2.0,0
PJM,2026-06-30 11:00:00,102867.0,99472.0,96031.0,90637.0,11.0,2.0,0
PJM,2026-06-30 12:00:00,107804.0,102867.0,99961.0,94731.0,12.0,2.0,0
PJM,2026-06-30 13:00:00,113580.0,107804.0,104051.0,97401.0,13.0,2.0,0
PJM,2026-06-30 14:00:00,119714.0,113580.0,109437.0,99408.0,14.0,2.0,0
PJM,2026-06-30 15:00:00,124847.0,119714.0,115277.0,101484.0,15.0,2.0,0
PJM,2026-06-30 16:00:00,130206.0,124847.0,121662.0,101996.0,16.0,2.0,0
PJM,2026-06-30 17:00:00,135715.0,130206.0,127827.0,102881.0,17.0,2.0,0
PJM,2026-06-30 18:00:00,140152.0,135715.0,132938.0,104415.0,18.0,2.0,0
PJM,2026-06-30 19:00:00,143884.0,140152.0,136511.0,104456.0,19.0,2.0,0
PJM,2026-06-30 20:00:00,146111.0,143884.0,139782.0,104630.0,20.0,2.0,0
PJM,2026-06-30 21:00:00,148151.0,146111.0,142785.0,105245.0,21.0,2.0,0
PJM,2026-06-30 22:00:00,150053.0,148151.0,144583.0,106404.0,22.0,2.0,0
PJM,2026-06-30 23:00:00,149865.0,150053.0,144234.0,106802.0,23.0,2.0,0
PJM,2026-07-01 00:00:00,147961.0,149865.0,141791.0,106224.0,0.0,3.0,0
PJM,2026-07-01 01:00:00,143710.0,147961.0,137039.0,103773.0,1.0,3.0,0
PJM,2026-07-01 02:00:00,139218.0,143710.0,131959.0,101189.0,2.0,3.0,0
PJM,2026-07-01 03:00:00,131067.0,139218.0,123983.0,96332.0,3.0,3.0,0
PJM,2026-07-01 04:00:00,123011.0,131067.0,116681.0,90911.0,4.0,3.0,0
PJM,2026-07-01 05:00:00,117267.0,123011.0,110861.0,86538.0,5.0,3.0,0
PJM,2026-07-01 06:00:00,112398.0,117267.0,106087.0,83131.0,6.0,3.0,0
PJM,2026-07-01 07:00:00,108168.0,112398.0,101750.0,80427.0,7.0,3.0,0
PJM,2026-07-01 08:00:00,105056.0,108168.0,98902.0,78869.0,8.0,3.0,0
PJM,2026-07-01 09:00:00,103722.0,105056.0,98070.0,78915.0,9.0,3.0,0
PJM,2026-07-01 10:00:00,104931.0,103722.0,99472.0,80812.0,10.0,3.0,0
PJM,2026-07-01 11:00:00,107850.0,104931.0,102867.0,83792.0,11.0,3.0,0
PJM,2026-07-01 12:00:00,113796.0,107850.0,107804.0,86592.0,12.0,3.0,0
PJM,2026-07-01 13:00:00,120396.0,113796.0,113580.0,89587.0,13.0,3.0,0
PJM,2026-07-01 14:00:00,126452.0,120396.0,119714.0,92279.0,14.0,3.0,0
PJM,2026-07-01 15:00:00,133767.0,126452.0,124847.0,94951.0,15.0,3.0,0
PJM,2026-07-01 16:00:00,140069.0,133767.0,130206.0,98027.0,16.0,3.0,0
PJM,2026-07-01 17:00:00,146070.0,140069.0,135715.0,100533.0,17.0,3.0,0
PJM,2026-07-01 18:00:00,151349.0,146070.0,140152.0,103169.0,18.0,3.0,0
PJM,2026-07-01 19:00:00,155237.0,151349.0,143884.0,105705.0,19.0,3.0,0
PJM,2026-07-01 20:00:00,158109.0,155237.0,146111.0,109338.0,20.0,3.0,0
PJM,2026-07-01 21:00:00,160191.0,158109.0,148151.0,112721.0,21.0,3.0,0
PJM,2026-07-01 22:00:00,161965.0,160191.0,150053.0,115493.0,22.0,3.0,0
PJM,2026-07-01 23:00:00,161848.0,161965.0,149865.0,115948.0,23.0,3.0,0
PJM,2026-07-02 00:00:00,160191.0,161848.0,147961.0,114210.0,0.0,4.0,0
PJM,2026-07-02 01:00:00,155918.0,160191.0,143710.0,109842.0,1.0,4.0,0
PJM,2026-07-02 02:00:00,150433.0,155918.0,139218.0,106189.0,2.0,4.0,0
PJM,2026-07-02 03:00:00,142576.0,150433.0,131067.0,99935.0,3.0,4.0,0
PJM,2026-07-02 04:00:00,134360.0,142576.0,123011.0,93140.0,4.0,4.0,0
PJM,2026-07-02 05:00:00,128221.0,134360.0,117267.0,88854.0,5.0,4.0,0
PJM,2026-07-02 06:00:00,122921.0,128221.0,112398.0,85888.0,6.0,4.0,0
PJM,2026-07-02 07:00:00,118118.0,122921.0,108168.0,83049.0,7.0,4.0,0
PJM,2026-07-02 08:00:00,113761.0,118118.0,105056.0,81397.0,8.0,4.0,0
PJM,2026-07-02 09:00:00,111931.0,113761.0,103722.0,81402.0,9.0,4.0,0
PJM,2026-07-02 10:00:00,112126.0,111931.0,104931.0,83245.0,10.0,4.0,0
PJM,2026-07-02 11:00:00,114200.0,112126.0,107850.0,86512.0,11.0,4.0,0
PJM,2026-07-02 12:00:00,120054.0,114200.0,113796.0,90867.0,12.0,4.0,0
PJM,2026-07-02 13:00:00,127829.0,120054.0,120396.0,94116.0,13.0,4.0,0
PJM,2026-07-02 14:00:00,134520.0,127829.0,126452.0,96147.0,14.0,4.0,0
PJM,2026-07-02 15:00:00,140943.0,134520.0,133767.0,99036.0,15.0,4.0,0
PJM,2026-07-02 16:00:00,146648.0,140943.0,140069.0,102829.0,16.0,4.0,0
PJM,2026-07-02 17:00:00,151751.0,146648.0,146070.0,106879.0,17.0,4.0,0
PJM,2026-07-02 18:00:00,154440.0,151751.0,151349.0,111635.0,18.0,4.0,0
PJM,2026-07-02 19:00:00,157318.0,154440.0,155237.0,115006.0,19.0,4.0,0
PJM,2026-07-02 20:00:00,159946.0,157318.0,158109.0,117668.0,20.0,4.0,0
PJM,2026-07-02 21:00:00,161727.0,159946.0,160191.0,120394.0,21.0,4.0,0
PJM,2026-07-02 22:00:00,162648.0,161727.0,161965.0,121815.0,22.0,4.0,0
PJM,2026-07-02 23:00:00,161875.0,162648.0,161848.0,121248.0,23.0,4.0,0
PJM,2026-07-03 00:00:00,159781.0,161875.0,160191.0,118572.0,0.0,5.0,0
PJM,2026-07-03 01:00:00,154561.0,159781.0,155918.0,114802.0,1.0,5.0,0
PJM,2026-07-03 02:00:00,149645.0,154561.0,150433.0,111530.0,2.0,5.0,0
PJM,2026-07-03 03:00:00,143017.0,149645.0,142576.0,105516.0,3.0,5.0,0
PJM,2026-07-03 04:00:00,135102.0,143017.0,134360.0,99953.0,4.0,5.0,0
PJM,2026-07-03 05:00:00,128938.0,135102.0,128221.0,95641.0,5.0,5.0,0
PJM,2026-07-03 06:00:00,122492.0,128938.0,122921.0,92657.0,6.0,5.0,0
PJM,2026-07-03 07:00:00,117234.0,122492.0,118118.0,90177.0,7.0,5.0,0
PJM,2026-07-03 08:00:00,113036.0,117234.0,113761.0,87914.0,8.0,5.0,0
PJM,2026-07-03 09:00:00,110505.0,113036.0,111931.0,87405.0,9.0,5.0,0
PJM,2026-07-03 10:00:00,109370.0,110505.0,112126.0,88922.0,10.0,5.0,0
PJM,2026-07-03 11:00:00,109424.0,109370.0,114200.0,91623.0,11.0,5.0,0
PJM,2026-07-03 12:00:00,114054.0,109424.0,120054.0,95823.0,12.0,5.0,0
PJM,2026-07-03 13:00:00,121727.0,114054.0,127829.0,99633.0,13.0,5.0,0
PJM,2026-07-03 14:00:00,129703.0,121727.0,134520.0,102973.0,14.0,5.0,0
PJM,2026-07-03 15:00:00,137754.0,129703.0,140943.0,105819.0,15.0,5.0,0
PJM,2026-07-03 16:00:00,142889.0,137754.0,146648.0,107621.0,16.0,5.0,0
PJM,2026-07-03 17:00:00,147480.0,142889.0,151751.0,110741.0,17.0,5.0,0
PJM,2026-07-03 18:00:00,150435.0,147480.0,154440.0,114046.0,18.0,5.0,0
PJM,2026-07-03 19:00:00,151612.0,150435.0,157318.0,116188.0,19.0,5.0,0
PJM,2026-07-03 20:00:00,152104.0,151612.0,159946.0,118236.0,20.0,5.0,0
PJM,2026-07-03 21:00:00,153524.0,152104.0,161727.0,118917.0,21.0,5.0,0
PJM,2026-07-03 22:00:00,155028.0,153524.0,162648.0,117981.0,22.0,5.0,0
PJM,2026-07-03 23:00:00,154051.0,155028.0,161875.0,115351.0,23.0,5.0,0
PJM,2026-07-04 00:00:00,150421.0,154051.0,159781.0,112763.0,0.0,6.0,1
PJM,2026-07-04 01:00:00,142829.0,150421.0,154561.0,110526.0,1.0,6.0,1
PJM,2026-07-04 02:00:00,137733.0,142829.0,149645.0,108355.0,2.0,6.0,1
PJM,2026-07-04 03:00:00,130974.0,137733.0,143017.0,103834.0,3.0,6.0,1
PJM,2026-07-04 04:00:00,124053.0,130974.0,135102.0,98888.0,4.0,6.0,1
PJM,2026-07-04 05:00:00,118363.0,124053.0,128938.0,95177.0,5.0,6.0,1
PJM,2026-07-04 06:00:00,112395.0,118363.0,122492.0,92496.0,6.0,6.0,1
PJM,2026-07-04 07:00:00,107731.0,112395.0,117234.0,89613.0,7.0,6.0,1
PJM,2026-07-04 08:00:00,104242.0,107731.0,113036.0,87471.0,8.0,6.0,1
PJM,2026-07-04 09:00:00,101471.0,104242.0,110505.0,86278.0,9.0,6.0,1
